page,raw_line,lane_candidate,lane_clean,matched_lane,ocr_rate,matched_rate,diff
15,"KBL NBO F24- MACHAKOS 7.51 KEG 781 17,327.55 15,554.80",KBL NBO F24- MACHAKOS 7.51 KEG,KBL NBO F24 MACHAKOS 751 KEG,KBL NBO F20  MACHAKOS 75T KEG,7.51,40.35,-32.84
15,"KBL NBO F24 + MARSABIT 7.5T KEG. 2ST 94,923.92 84,891.53","KBL NBO F24 + MARSABIT 7.5T KEG. 2ST 94,923.92 84,891.53",KBL NBO F24  MARSABIT 75T KEG 2ST 9492392 8489153,KBL NBO F20  MARSABIT 75T KEG,94923.92,46.88,94877.04
15,"KGLNBO F24- MATUU 7.57 KEG 75T 22,546.86 20,292.17",KGLNBO F24- MATUU 7.57 KEG,KGLNBO F24 MATUU 757 KEG,KBL NBO F20  MATUU 75T KEG,7.57,366.18,-358.61
15,"KBL NBO F24- MAUA 7.ST KEG 7ST 49,453 44,507.88",KBL NBO F24- MAUA 7.ST KEG,KBL NBO F24 MAUA 7ST KEG,KBL NBO F20  MAUA 75T KEG,44507.88,293.25,44214.63
15,"KBLNBO F24»MURANGA7.STKEG KEG NBO MOUNTAIN |MURANG'A 757 19,930.57 17,397.51",KBLNBO F24»MURANGA7.STKEG KEG NBO MOUNTAIN,KBLNBO F24MURANGA7STKEG KEG NBO MOUNTAIN,KBL NBO F20  MURANGA 75T KEG,19930.57,84.25,19846.32
15,"KBL NBO F24 » MWATATE 7.5T KEG Ki N0o MOUNTAIN IMWATATE 75T 65,431.19 58,858.07","KBL NBO F24 » MWATATE 7.5T KEG Ki N0o MOUNTAIN IMWATATE 75T 65,431.19 58,858.07",KBL NBO F24  MWATATE 75T KEG KI N0O MOUNTAIN IMWATATE 75T 6543119 5885807,,65431.19,,
15,"KBL NBO F24- MWEA 7.57 KEG KEG NEO MOUNTAIN |MWEA 1st 24,009,12 19,448.21",KBL NBO F24- MWEA 7.57 KEG,KBL NBO F24 MWEA 757 KEG,KBL NBO F20  MWEA 75T KEG,7.57,409.3,-401.73
15,"KIL NBO F24 - MWIKI7 STKEG KEG NBO Nanos — | Mwild 751 14,342.83 12,908.55",KIL NBO F24 - MWIKI7 STKEG,KIL NBO F24  MWIKI7 STKEG,KBL NBO F20  MWIKI 75T KEG,14342.83,994.72,13348.11
15,"KBL NBO F24 « MWINGI 7.5T KEG HBO COAST MWINGI 75T 30,879.09 27,791.18","KBL NBO F24 « MWINGI 7.5T KEG HBO COAST MWINGI 75T 30,879.09 27,791.18",KBL NBO F24  MWINGI 75T KEG HBO COAST MWINGI 75T 3087909 2779118,,30879.09,,
15,"KL NBO £24~ NAIVASHA 7.57 KEG KEG NBO RIFT NAIVASHA 75T 22,562.37 20,306.13","KL NBO £24~ NAIVASHA 7.57 KEG KEG NBO RIFT NAIVASHA 75T 22,562.37 20,306.13",KL NBO 24 NAIVASHA 757 KEG KEG NBO RIFT NAIVASHA 75T 2256237 2030613,,7.57,,
15,"KIL NAO F24 - NAXURU 7.5T KEG KEG Ngo at NAKURU 7ST 33,459.10 30,133,19",KIL NAO F24 - NAXURU 7.5T KEG,KIL NAO F24  NAXURU 75T KEG,KBL NBO F20  NAKURU 75T KEG,33459.1,501.12,32957.979999999996
15,"KBLNBO F24» NANYUKI 7.57 KEG KUG NBO [MOUNTAIN [NANYUKI 757 37,229.16 33,506.24","KBLNBO F24» NANYUKI 7.57 KEG KUG NBO [MOUNTAIN [NANYUKI 757 37,229.16 33,506.24",KBLNBO F24 NANYUKI 757 KEG KUG NBO MOUNTAIN NANYUKI 757 3722916 3350624,,7.57,,
15,"£24 - NAROK 7,57 KEG KEG NBO FE AROK 2ST 30,514.04 27,462.64","£24 - NAROK 7,57 KEG KEG NBO FE AROK 2ST 30,514.04 27,462.64",24  NAROK 757 KEG KEG NBO FE AROK 2ST 3051404 2746264,,30514.04,,
15,"KBLNBO F24 > NGARA 7.5T KEG 6 Noo NAIROBI | Ngara 75T 14,342.83 12,908.55",KBLNBO F24 > NGARA 7.5T KEG 6 Noo NAIROBI,KBLNBO F24  NGARA 75T KEG 6 NOO NAIROBI,KBL NBO F20  NGARA 75T KEG,14342.83,994.72,13348.11
15,"KBL NBO F24 - NGONG 7.51 KEG KEG NBO [NAIROBI _|NGONG 2517 12,021,395 11,538.22",KBL NBO F24 - NGONG 7.51 KEG,KBL NBO F24  NGONG 751 KEG,KBL NBO F20  NGONG 75T KEG,7.51,442.2,-434.69
15,"KIL NBO F24 - NIDRO 75ST KEG [aur Njoro 7ST 36,559.17 32,903.28",KIL NBO F24 - NIDRO 75ST KEG,KIL NBO F24  NIDRO 75ST KEG,KBL NBO F20  NJORO 75T KEG,36559.17,561.01,35998.159999999996
15,"KBL NBO F24 « NKUBU 7.5T KEG MOUNTAIN | NKUBU 757 39,975.16 35,437.64",KBL NBO F24 « NKUBU 7.5T KEG MOUNTAIN,KBL NBO F24  NKUBU 75T KEG MOUNTAIN,KBL NBO F20  NKUBU 75T KEG,39975.16,537.91,39437.25
15,"KAL NBO F24 - NAG CITY CENT 7.57 KEG NAIROBI! [NAB CITY CENT EB 257 10,186.30 5,167.67",KAL NBO F24 - NAG CITY CENT 7.57 KEG,KAL NBO F24  NAG CITY CENT 757 KEG,KBL NBO F20  NRB CITY CENT 75T KEG,7.57,753.36,-745.79
15,"KBL NBO F24 - NAB JERICHO 7.57 KEG NAIROBI _|NRB JERICHO EB 757 11,166.30 10,049.67",KBL NBO F24 - NAB JERICHO 7.57 KEG,KBL NBO F24  NAB JERICHO 757 KEG,KBL NBO F20  NRB JERICHO 75T KEG,7.57,753.36,-745.79
15,"KBL NBO F24 « NRB NASAA 7.5T KEG NAIROBI [NRE NASAA EB 757 9,736.36 8,762.72","KBL NBO F24 « NRB NASAA 7.5T KEG NAIROBI [NRE NASAA EB 757 9,736.36 8,762.72",KBL NBO F24  NRB NASAA 75T KEG NAIROBI NRE NASAA EB 757 973636 876272,,9736.36,,
15,"K £24 - NYANURURU 7.57 KEG AFT MNYAHURUA 751 37,334,183 35,600.76","K £24 - NYANURURU 7.57 KEG AFT MNYAHURUA 751 37,334,183 35,600.76",K 24  NYANURURU 757 KEG AFT MNYAHURUA 751 37334183 3560076,,7.57,,
15,"KBLNBO F24» NYAMBARE 7.5T KEG MOUNTAIN |NYAMBARE 757 14,134.48 12,721,013",KBLNBO F24» NYAMBARE 7.5T KEG MOUNTAIN,KBLNBO F24 NYAMBARE 75T KEG MOUNTAIN,KBL NBO F20  NYAMBARE 75T KEG,14134.48,782.12,13352.359999999999
15,"KEL NBO F24- NYERU7.ST KEG MOUNTAIN |NYER! 751 29,640.09 26,676.08",KEL NBO F24- NYERU7.ST KEG,KEL NBO F24 NYERU7ST KEG,KBL NBO F20  NYERI 75T KEG,29640.09,904.17,28735.920000000002
15,"KBL NBO F24 - OTHAYA 7.5T KEG t a 7.5 26,998.93 74,299.04",KBL NBO F24 - OTHAYA 7.5T KEG,KBL NBO F24  OTHAYA 75T KEG,KBL NBO F20  OTHAYA 75T KEG,26998.93,909.12,26089.81
15,"KBL NBO F24 » PIPELINE 7.ST KEG NAIROB! [PIPELINE 757 10,186. 9,167.67","KBL NBO F24 » PIPELINE 7.ST KEG NAIROB! [PIPELINE 757 10,186. 9,167.67",KBL NBO F24  PIPELINE 7ST KEG NAIROB PIPELINE 757 10186 916767,,9167.67,,
15,"KBLNBO F24 - RUIRU 7.5T KEG MOUNTAIN [RUIAU 25T 10,186.30 9,167.67",KBLNBO F24 - RUIRU 7.5T KEG,KBLNBO F24  RUIRU 75T KEG,KBL NBO F20  RUIRU 75T KEG,10186.3,753.36,9432.939999999999
15,"BL NAO F24- RUNYENJES 7,5T KEG MOUNTAIN [RUN YENIES 751 29,739.02 26,765.12","BL NAO F24- RUNYENJES 7,5T KEG MOUNTAIN [RUN YENIES 751 29,739.02 26,765.12",BL NAO F24 RUNYENJES 75T KEG MOUNTAIN RUN YENIES 751 2973902 2676512,,29739.02,,
15,"KIL NBO F24 - SAIKA 7,57 KEG 7.57 10,186.30 9,167.67","KIL NBO F24 - SAIKA 7,57 KEG 7.57 10,186.30 9,167.67",KIL NBO F24  SAIKA 757 KEG 757 1018630 916767,KBL NBO F20  SAIKA 75T KEG,7.57,753.36,-745.79
15,"KBL.NBO F24 « SAMBUAU 7.5T KEG 7.57 75,555.21 67,999.69","KBL.NBO F24 « SAMBUAU 7.5T KEG 7.57 75,555.21 67,999.69",KBLNBO F24  SAMBUAU 75T KEG 757 7555521 6799969,KBL NBO F20  SAMBURU 75T KEG,7.57,75.3,-67.72999999999999
15,"KBL NBOF24- SHAUMI MOYO 7.5T KEG 78T 14,238.18 12,814.36",KBL NBO F24- SHAUMI MOYO 7.5T KEG,KBL NBO F24 SHAUMI MOYO 75T KEG,KBL NBO F20  SHAURI MOYO 75T KEG,14238.18,887.94,13350.24
15,"KBL.N@O F24 - TALA7.5T KEG SOAST TALA EB 7.57 22,748.37 7",KBL.N@O F24 - TALA7.5T KEG,KBLNO F24  TALA75T KEG,KBL NBO F20  TALA 75T KEG,7.57,571.8,-564.2299999999999
15,"KBL NGO F24 - TAVETA7.ST KEG COAST TAVETA 7.51 63,412.01 57,070.81",KBL NGO F24 - TAVETA7.ST KEG,KBL NGO F24  TAVETA7ST KEG,KBL NBO F20  TAVETA 75T KEG,7.51,139.48,-131.97
15,"KOL NOD F24 - THIKA 7.5T KEG MOURYAIN |THIKA 2.57 12,077.33 10,869.60",KOL NOD F24 - THIKA 7.5T KEG,KOL NOD F24  THIKA 75T KEG,KBL NBO F20  THIKA 75T KEG,2.57,682.99,-680.42
15,"KBL N&O F2d » UKUNDA 7.5T KEG COAST UKUNDA 7.57 93,561.66 04,223.49","KBL N&O F2d » UKUNDA 7.5T KEG COAST UKUNDA 7.57 93,561.66 04,223.49",KBL NO F2D  UKUNDA 75T KEG COAST UKUNDA 757 9356166 0422349,,7.57,,
15,"KBLNBO F24 - UTHIAU 7.5T KEG NAIROBI! —_|Uthirw 7.5T 12,345.63 43,112.07",KBLNBO F24 - UTHIAU 7.5T KEG,KBLNBO F24  UTHIAU 75T KEG,KBL NBO F20  UTHIRU 75T KEG,12345.63,956.76,11388.869999999999
15,"KGL NBO F24 « VO! 7.ST KEG COAST __|Vol 7.57 62,224.39 56,001.95",KGL NBO F24 « VO! 7.ST KEG COAST __,KGL NBO F24  VO 7ST KEG COAST ,KBL NBO F20  VOI 75T KEG,7.57,874.15,-866.5799999999999
15,"KL NOO F24- WOTE 7.$T KtG COAST wor 2.57 36,094.16 _3_2,484.74","KL NOO F24- WOTE 7.$T KtG COAST wor 2.57 36,094.16 _3_2,484.74",KL NOO F24 WOTE 7T KTG COAST WOR 257 3609416 3248474,,2.57,,
15,"KAL NBO F24 « WUNDANYI7.5T KEG COAST WUNDANYI 7.57 64,577.97 61,720.17","KAL NBO F24 « WUNDANYI7.5T KEG COAST WUNDANYI 7.57 64,577.97 61,720.17",KAL NBO F24  WUNDANYI75T KEG COAST WUNDANYI 757 6457797 6172017,,7.57,,
15,"KGL NGO F24 - KISUMU DEPOT JOT BEER PRIMARY _|NBO NAIROBI [KISUMU DEPOT sor 107,198.03 96,478.23 10,719.80",KGL NGO F24 - KISUMU DEPOT JOT BEER,KGL NGO F24  KISUMU DEPOT JOT BEER,KBL NBO F20  KISUMU DEPOT 30T BEER,107198.03,744.93,106453.1
15,"F2a- NBO- BDC- TRANSFER: 30T PRIMARY [NBO too! _|NRO-o0c 307} 22,930.07 20,637.06 2,293.01|",F2a- NBO- BDC- TRANSFER: 30T PRIMARY [NBO too! _,F2A NBO BDC TRANSFER 30T PRIMARY NBO TOO ,F24 NBO BDC  TRANSFER 30T,22930.07,757.22,22172.85
15,"F24- NBO» EAML: TRANSFER. 30T PRIMARY [NBO NAIROBI |NBO.EAML 30T 22,930.07 20,637.06 2,293.01",F24- NBO» EAML: TRANSFER. 30T PRIMARY [NBO NAIROBI,F24 NBO EAML TRANSFER 30T PRIMARY NBO NAIROBI,F24 NBO EAML TRANSFER 30T,22930.07,757.22,22172.85
15,"KAt NBO F24 » BOMET LAT SPIRIT ifs bo HFT Bomet 14T 56,652.81 $0,907.53","KAt NBO F24 » BOMET LAT SPIRIT ifs bo HFT Bomet 14T 56,652.81 $0,907.53",KAT NBO F24  BOMET LAT SPIRIT IFS BO HFT BOMET 14T 5665281 090753,,56652.81,,
15,"KAt NBG F24 - BUNGOMA 14 SPIRIT SPIRITS NgO LAKE BUNGOMA ut 100,241.42 90,217.28",KAt NBG F24 - BUNGOMA 14 SPIRIT SPIRITS,KAT NBG F24  BUNGOMA 14 SPIRIT SPIRITS,KBL NBO F20  BUNGOMA 14T SPIRIT,100241.42,646.35,99595.06999999999
16,"am NBO F24» BUAUBUAU 14T SPIRIT SPIRITS 80 NaiRoM — [RURUBURU 14T 12,765.64 11,489.08","am NBO F24» BUAUBUAU 14T SPIRIT SPIRITS 80 NaiRoM — [RURUBURU 14T 12,765.64 11,489.08",AM NBO F24 BUAUBUAU 14T SPIRIT SPIRITS 80 NAIROM  RURUBURU 14T 1276564 1148908,,12765.64,,
16,"KL NBO F24 - OAGORETTI CORNER 147 SPIRIT a NAIROBL |DAGORETT! CORNER 147 12,768.64 11,499,08",KL NBO F24 - OAGORETTI CORNER 147 SPIRIT a NAIROBL,KL NBO F24  OAGORETTI CORNER 147 SPIRIT A NAIROBL,KBL NBO F20  DAGORETTI CORNER 14T SPIRIT,12768.64,385.35,12383.289999999999
16,"ra NBO F24. OANDORA 147 SPIRIT who NAIR _[Dandora 147! 12,765.64 11,485.08","ra NBO F24. OANDORA 147 SPIRIT who NAIR _[Dandora 147! 12,765.64 11,485.08",RA NBO F24 OANDORA 147 SPIRIT WHO NAIR DANDORA 147 1276564 1148508,,12765.64,,
16,"aL NBO Fae Gone 141 9fug__giiins_ NBO MOUNTAIN |DONYO 14T 20,925.77 16,633.39",aL NBO Fae Gone 141 9fug__giiins_ NBO MOUNTAIN,AL NBO FAE GONE 141 9FUGGIIINS NBO MOUNTAIN,,20925.77,,
16,"NBO RIFT ELOONET 14} 79,287.51 71,358.78","NBO RIFT ELOONET 14} 79,287.51 71,358.78",NBO RIFT ELOONET 14 7928751 7135878,,79287.51,,
16,"KGL NBO Fa EMALI 147 SPIRIT ea Nha COAST _| EMAL 147! 33,924.14 30,531.73",KGL NBO Fa EMALI 147 SPIRIT ea Nha COAST _,KGL NBO FA EMALI 147 SPIRIT EA NHA COAST ,KBL NBO F20  EMALI 14T SPIRIT,33924.14,975.65,32948.49
16,"KGL NBO F24- EMBU 147 SPIRIT SPIRITS ~—s|NBO Mau 147 33,293.20 29,963.88",KGL NBO F24- EMBU 147 SPIRIT SPIRITS,KGL NBO F24 EMBU 147 SPIRIT SPIRITS,KBL NBO F20  EMBU 14T SPIRIT,33293.2,331.84,32961.36
16,"KEL NBOF24-GARISSA2aT Sir spins [NBO | MOUNTAIN |GARISSA 14T 69,119.19 80,207.27",KEL NBOF24-GARISSA2aT Sir spins [NBO,KEL NBOF24GARISSA2AT SIR SPINS NBO,KBL NBO F20  GARISSA PUP SPIRIT,69119.19,8.53,69110.66
16,"KL NDO Fa- GATUNDU 147 SPIRIT ispinits [NBO | MOUNTAIN |GATUNDU 147 16,046.50 14,441.85",KL NDO Fa- GATUNDU 147 SPIRIT ispinits [NBO,KL NDO FA GATUNDU 147 SPIRIT ISPINITS NBO,KBL NBO F20  GATUNDU 14T SPIRIT,16046.5,733.17,15313.33
16,"ROL NBO F24~ GITTHT UNGURI LAT SENT IsSoPnIR ITS [NNbBoO RIFT Jeiteit i14a7t) 5145,,324947..7846 3103,,971698,.2086","ROL NBO F24~ GITTHT UNGURI LAT SENT IsSoPnIR ITS [NNbBoO RIFT Jeiteit i14a7t) 5145,,324947..7846 3103,,971698,.2086",ROL NBO F24 GITTHT UNGURI LAT SENT ISSOPNIR ITS NNBBOO RIFT JEITEIT I14A7T 51453249477846 31039716982086,,3103971698.2,,
16,"KGL NBO F24 » HURUMA 247 SPIRIT Spinits nko 147! 12,765.64 11,499.08","KGL NBO F24 » HURUMA 247 SPIRIT Spinits nko 147! 12,765.64 11,499.08",KGL NBO F24  HURUMA 247 SPIRIT SPINITS NKO 147 1276564 1149908,,12765.64,,
16,"KBL NBO F24 - IKUTHA 14] SPIRIT SPIRITS NBO 147) 59,807.49 53,826,74","KBL NBO F24 - IKUTHA 14] SPIRIT SPIRITS NBO 147) 59,807.49 53,826,74",KBL NBO F24  IKUTHA 14 SPIRIT SPIRITS NBO 147 5980749 5382674,KBL NBO F20  IKUTHA 14T SPIRIT,59807.49,387.23,59420.259999999995
16,"KOU NBO F2d - GIOLO 147 SPIRIT SPIRITS NEO 147 66,897.05 60,162.35","KOU NBO F2d - GIOLO 147 SPIRIT SPIRITS NEO 147 66,897.05 60,162.35",KOU NBO F2D  GIOLO 147 SPIRIT SPIRITS NEO 147 6689705 6016235,,66897.05,,
16,"KBL NBO F24 » (TEN 14T SPIRIT Spinirs Nno AUT (en 147 86,150.54 77,535.49","KBL NBO F24 » (TEN 14T SPIRIT Spinirs Nno AUT (en 147 86,150.54 77,535.49",KBL NBO F24  TEN 14T SPIRIT SPINIRS NNO AUT EN 147 8615054 7753549,,86150.54,,
16,"KOLNHOF24-JUJARaTspINIT NBO MOUNTAIN [Juja iat 12,333.42 11,080.28","KOLNHOF24-JUJARaTspINIT NBO MOUNTAIN [Juja iat 12,333.42 11,080.28",KOLNHOF24JUJARATSPINIT NBO MOUNTAIN JUJA IAT 1233342 1108028,,12333.42,,
16,"KKGBLL NNBOO F22d4 -- KKAABGAITOI 1144T7 S SPPIIRRIITT NNBBOO MNOUeNTAuIN A| KAcBATI 114477! 2290,,624862..3655 1268,,628613,.7329",KKGBLL NNBOO F22d4 -- KKAABGAITOI 1144T7 S SPPIIRRIITT NNBBOO MNOUeNTAuIN A,KKGBLL NNBOO F22D4  KKAABGAITOI 1144T7 S SPPIIRRIITT NNBBOO MNOUENTAUIN A,,1268628613.73,,
16,"KBL NBO F24 - KAHAWA 147 SPIRIT ‘0 NAIROM |KAHAWA 14T 11,197.64 10,077.88",KBL NBO F24 - KAHAWA 147 SPIRIT ‘0 NAIROM,KBL NBO F24  KAHAWA 147 SPIRIT 0 NAIROM,KBL NBO F20  KAHAWA 14T SPIRIT,11197.64,385.35,10812.289999999999
16,"KOL NBO F24 - KAKAMEGA 14T SPIRIT SPIRITS NEO Thi 93,721.76 64,349.56",KOL NBO F24 - KAKAMEGA 14T SPIRIT SPIRITS,KOL NBO F24  KAKAMEGA 14T SPIRIT SPIRITS,KBL NBO F20  KAKAMEGA 14T SPIRIT,93721.76,993.63,92728.12999999999
16,"KGL NBO F24 - KANGEMA 147 SPIRIT Spinits NBO 147! 29,856.65 26,870.99","KGL NBO F24 - KANGEMA 147 SPIRIT Spinits NBO 147! 29,856.65 26,870.99",KGL NBO F24  KANGEMA 147 SPIRIT SPINITS NBO 147 2985665 2687099,,29856.65,,
16,"KBL NBO F24 > KERICHO 147 SPIRIT Spits NGO 14T 65,065.28 58,558.75","KBL NBO F24 > KERICHO 147 SPIRIT Spits NGO 14T 65,065.28 58,558.75",KBL NBO F24  KERICHO 147 SPIRIT SPITS NGO 14T 6506528 5855875,KBL NBO F20  KERICHO 14T SPIRIT,65065.28,752.33,64312.95
16,"KBLNBOF2LAT4 SP-IRIKT ERSUPIGRIOTSY A[NBO AaT) 32,872.58 29,505.32","KBLNBOF2LAT4 SP-IRIKT ERSUPIGRIOTSY A[NBO AaT) 32,872.58 29,505.32",KBLNBOF2LAT4 SPIRIKT ERSUPIGRIOTSY ANBO AAT 3287258 2950532,,32872.58,,
16,"KOLNGOF26-KIAMBULSAPTISRPITISR IT[NBO 147 11,393.64 10,254.28","KOLNGOF26-KIAMBULSAPTISRPITISR IT[NBO 147 11,393.64 10,254.28",KOLNGOF26KIAMBULSAPTISRPITISR ITNBO 147 1139364 1025428,,11393.64,,
16,"KBLNBOF21aT4spi-niTK ISA|NV spiAnitsG ANBG 1aT 32,872.58 29,585.32",KBLNBOF21aT4spi-niTK ISA,KBLNBOF21AT4SPINITK ISA,KBL NBO F20  MATUU 14T SPIRIT,32872.58,95.5,32777.08
16,"KALNKOF24-KSPIITM ERALATSPIRITS NEO. 44T 12,765.64 11,489.08",KALNKO F24-KSPIITM ERALATSPIRITS,KALNKO F24KSPIITM ERALATSPIRITS,KBL NBO F20  KISII 75T SPIRIT,12765.64,136.97,12628.67
16,"KBL NBO F24 » KIKUYU 247 SPIRIT SPInits Noo 147 11,001.64 9,901.48","KBL NBO F24 » KIKUYU 247 SPIRIT SPInits Noo 147 11,001.64 9,901.48",KBL NBO F24  KIKUYU 247 SPIRIT SPINITS NOO 147 1100164 990148,,11001.64,,
16,"24 - KILIFI 147 SPIRIT SPIRITS NBO 14T 125,969.92 113,372.39","24 - KILIFI 147 SPIRIT SPIRITS NBO 14T 125,969.92 113,372.39",24  KILIFI 147 SPIRIT SPIRITS NBO 14T 12596992 11337239,,125969.92,,
16,"KBL NBO F24 - KINAMBA 14T SPIRIT NBO iat 55,755.93 $2,880.34","KBL NBO F24 - KINAMBA 14T SPIRIT NBO iat 55,755.93 $2,880.34",KBL NBO F24  KINAMBA 14T SPIRIT NBO IAT 5575593 288034,KBL NBO F20  KINAMBA 14T SPIRIT,55755.93,314.21,55441.72
16,"KBL NBO F2d - KISIL14T SPIRIT pee | nao 1aT 73,869.76 60,482.78",KBL NBO F2d - KISIL14T SPIRIT pee,KBL NBO F2D  KISIL14T SPIRIT PEE,KBL NBO F20  KISII 14T SPIRIT,73869.76,736.49,73133.26999999999
16,"KOL NGO F24 - KISUMU 147 SPIRIT NBO 147! 86,150.54 77,535.09","KOL NGO F24 - KISUMU 147 SPIRIT NBO 147! 86,150.54 77,535.09",KOL NGO F24  KISUMU 147 SPIRIT NBO 147 8615054 7753509,KBL NBO F20  KISUMU 14T SPIRIT,86150.54,267.9,85882.64
16,"KBL NBO F24 » KISUMU AYOTI 1aT SPIRIT spins [NBO 14T| 865,150.54 | 77,535.49",KBL NBO F24 » KISUMU AYOTI 1aT SPIRIT spins [NBO 14T,KBL NBO F24  KISUMU AYOTI 1AT SPIRIT SPINS NBO 14T,KBL NBO F20  KISUMU AYOTI 14T SPIRIT,865150.54,267.9,864882.64
16,"KBL NBO F24-KITALE 747 SPIRIT [SPIRITS Neo RIFT Kitale 147! 94,563.01 65,106.71","KBL NBO F24-KITALE 747 SPIRIT [SPIRITS Neo RIFT Kitale 147! 94,563.01 65,106.71",KBL NBO F24KITALE 747 SPIRIT SPIRITS NEO RIFT KITALE 147 9456301 6510671,,94563.01,,
16,"KGL NBO F24 - KITENGELA 147 SPIRIT SPIRITS NBO NAIROBI |KITENGELA 147 37,735.96 33,962.36",KGL NBO F24 - KITENGELA 147 SPIRIT SPIRITS,KGL NBO F24  KITENGELA 147 SPIRIT SPIRITS,KBL NBO F20  KITENGELA 14T SPIRIT,37735.96,865.26,36870.7
16,"KOL NBO F24 » KITHYUKO 147 SPIRIT Spits N COAST _[KITHYUKO 1aT! 35,816.94 32,235.25","KOL NBO F24 » KITHYUKO 147 SPIRIT Spits N COAST _[KITHYUKO 1aT! 35,816.94 32,235.25",KOL NBO F24  KITHYUKO 147 SPIRIT SPITS N COAST KITHYUKO 1AT 3581694 3223525,,35816.94,,
16,"KBL NBO F24 - LAMU LAT SPIRIT SPIRITS NBO COAST LAMU 1at 113,747.85 102,373.07",KBL NBO F24 - LAMU LAT SPIRIT SPIRITS,KBL NBO F24  LAMU LAT SPIRIT SPIRITS,KBL NBO F20  LAMU 75T SPIRIT,113747.85,671.35,113076.5
16,"KBL NBO F24 - LANET 447 SPIRIT Ts Noo RIFT UANET 147! 45,451.29 40,942.16","KBL NBO F24 - LANET 447 SPIRIT Ts Noo RIFT UANET 147! 45,451.29 40,942.16",KBL NBO F24  LANET 447 SPIRIT TS NOO RIFT UANET 147 4545129 4094216,,45451.29,,
16,"KBL NBO F24 » LIMURU LAT SPIRIT SPITS | RU 147 14,931.85 13,438.67",KBL NBO F24 » LIMURU LAT SPIRIT SPITS,KBL NBO F24  LIMURU LAT SPIRIT SPITS,KBL NBO F20  LIMURU 75T SPIRIT,14931.85,612.4,14319.45
16,"KBL NBO F24 - LODWAA 147 Spiltt SPIRITS NBO MOUNTAIN |LOOWAR 14T 150,801.05 135,720.95",KBL NBO F24 - LODWAA 147 Spiltt SPIRITS,KBL NBO F24  LODWAA 147 SPILTT SPIRITS,KBL NBO F20  LODWAR 14T SPIRIT,150801.05,237.82,150563.22999999998
16,"KOL NBO F24- LONOKTOK 147 SPIRIT SPIRITS NBO MOUNTAIN [LOITOKTOK 14T 49,035.02 43,213.52",KOL NBO F24- LONOKTOK 147 SPIRIT SPIRITS,KOL NBO F24 LONOKTOK 147 SPIRIT SPIRITS,KBL NBO F20  LOITOKTOK 14T SPIRIT,49035.02,354.1,48680.92
16,"KBL NBO F24 » LOKICHOGIO 147 SPIRIT SPIRITS N MOUNTAIN |LOKICHOGIO 147) 191,568.17 172,411.35",KBL NBO F24 » LOKICHOGIO 147 SPIRIT SPIRITS N MOUNTAIN,KBL NBO F24  LOKICHOGIO 147 SPIRIT SPIRITS N MOUNTAIN,KBL NBO F20  LOKICHOGIO 14T SPIRIT,191568.17,225.84,191342.33000000002
16,"0 F24- MA PI SPIRITS NBO NAIROBI [MAB 147) 11,003.64 3,901.48",0 F24- MA PI SPIRITS,0 F24 MA PI SPIRITS,KBL NBO F20  MAB PUP SPIRIT,11003.64,828.43,10175.21
16,"KBL NBO F24 - MACHAKOS 147 SPIRIT SPIRITS NBO COAST CHAKOS pei 21,415.77 19,274.19",KBL NBO F24 - MACHAKOS 147 SPIRIT SPIRITS,KBL NBO F24  MACHAKOS 147 SPIRIT SPIRITS,KBL NBO F20  MACHAKOS 14T SPIRIT,21415.77,212.01,21203.760000000002
16,"KBL NBO F24 . MAKONGENI 147 SPIRIT SPIRITS NBO MOUNTAIN |MAKONGENI 147: 16,446.10 14,801.49",KBL NBO F24 . MAKONGENI 147 SPIRIT SPIRITS,KBL NBO F24  MAKONGENI 147 SPIRIT SPIRITS,KBL NBO F20  MAKONGENI 14T SPIRIT,16446.1,140.92,16305.179999999998
16,"KBL NBO F24 - MARALAL 147 SPIRIT SIRS Noo MOUNTA 1aT! 82,916.54 74,624.89","KBL NBO F24 - MARALAL 147 SPIRIT SIRS Noo MOUNTA 1aT! 82,916.54 74,624.89",KBL NBO F24  MARALAL 147 SPIRIT SIRS NOO MOUNTA 1AT 8291654 7462489,,82916.54,,
16,"KL NRO F24- MARIAKAN14I1 SPIT SPIRITS NBO COAST _| MARIAKANI 14T 106,719.39 96,047.45",KL NRO F24- MARIAKAN14I1 SPIT SPIRITS,KL NRO F24 MARIAKAN14I1 SPIT SPIRITS,KBL NBO F20  MARIAKANI PUP SPIRIT,106719.39,811.02,105908.37
16,"KL NBO F24- MARSADIT 147 SPIRIT SPIRITS NBO MOUNTAIN |MARSABIT Thi 125,567.14 113,010.43",KL NBO F24- MARSADIT 147 SPIRIT SPIRITS,KL NBO F24 MARSADIT 147 SPIRIT SPIRITS,KBL NBO F20  MARSABIT 14T SPIRIT,125567.14,794.18,124772.96
16,"KBL NBO F24- MATHARE 147 SPIRIT ? Wi NAIROBI _|MATHARE 147 12,765.64 11,489.08",KBL NBO F24- MATHARE 147 SPIRIT ? Wi NAIROBI _,KBL NBO F24 MATHARE 147 SPIRIT  WI NAIROBI ,KBL NBO F20  MATHARE 14T SPIRIT,12765.64,385.35,12380.289999999999
